SK_ID_CURR,EXT_SOURCE_2,EXT_SOURCE_3,CODE_GENDER,PAYMENT_RATE,DAYS_EMPLOYED,INSTAL_DPD_MEAN,PREV_CNT_PAYMENT_MEAN,NAME_EDUCATION_TYPE_Highereducation,DAYS_BIRTH,AMT_ANNUITY,TARGET
323797,1.0808130927332826,-0.9379440199285822,-1.3871087896615826,1.1240388939546015,0.06812374926460311,-0.04963336577883095,-0.7790008791796491,1.7625702765282454,1.0586086151848628,-0.16740703237689836,0.0
331250,-0.6866436157145758,-2.3581416616680686,0.7209239876880696,2.3362985100861753,-0.09026552910158857,-0.07814724985142989,3.374551627281636,-0.5673532643303798,-0.15133450188533856,-1.1266650018412891,0.0
113787,-0.20346262353344852,0.11899349517019772,0.7209239876880696,0.4635476946825086,0.5875724578849095,0.23387611014300988,0.512439816106633,-0.5673532643303798,-0.010021173077554334,0.5788552453263553,0.0
324069,1.1911115034494322,0.6391996169894198,0.7209239876880696,-0.3792402733339981,1.061037182463418,-0.1107345459344001,-1.1454908062203508,-0.5673532643303798,-0.16387710503395894,1.269147852201865,0.0
429895,-2.0315036023062563,-2.0951502073911112,-1.3871087896615826,0.6302663247900618,-0.7033853163255567,-0.09851430990328626,1.0941698590283813,-0.5673532643303798,0.2709331374515318,0.5707707373179035,0.0
309432,1.2029397503105494,-0.8715441828626556,0.7209239876880696,0.48029183352238597,-0.282717017869112,-0.1107345459344001,0.9487373482979442,-0.5673532643303798,1.623025756872759,-0.9519152518124439,0.0
237331,-1.7649594145908625,-0.04568901230081101,0.7209239876880696,-0.6193236575834932,-0.282717017869112,-0.1107345459344001,-0.2903476431253803,1.7625702765282454,1.658981219232136,0.8957057707345285,0.0
227491,0.4779252443870607,0.9554742309195476,0.7209239876880696,0.594568419876103,2.6704766239263336,-0.07993955113599324,0.7846894761940112,-0.5673532643303798,0.9122782451176303,0.39913041344615513,0.0
437006,-0.21775577852313127,1.2203686619378569,-1.3871087896615826,-0.2348590340855305,-0.282717017869112,-0.1107345459344001,0.5403628581668768,-0.5673532643303798,1.7150048466293053,-0.5663464083324294,0.0
280122,-0.9526986219000709,0.9643931025051601,-1.3871087896615826,-0.1652703611255522,0.5143387055220464,-0.03741312974771713,0.44263221095602295,-0.5673532643303798,-0.43646968013063164,-1.2529077038194227,0.0
152571,0.8024821931550497,1.2925452676618403,0.7209239876880696,0.3433348571177135,3.3891892633944294,-0.07101877883328014,0.07614228391532134,-0.5673532643303798,0.19066047730036423,0.20758976216898664,0.0
196613,-0.4120813727018971,0.11899349517019772,0.7209239876880696,-0.1652703611255522,-0.282717017869112,-0.1107345459344001,-0.5346742611525147,-0.5673532643303798,1.3964227266543592,-1.019700742037156,0.0
249143,0.7104112094016755,-1.049453188226515,-1.3871087896615826,2.9338699608284684,-0.3593569912721079,0.15047299923065802,-0.6568375701660819,1.7625702765282454,-1.6781873918440033,-0.8325132873799233,0.0
410600,0.3829349931015766,0.17021968995006323,-1.3871087896615826,-0.1652703611255522,0.011921102102406036,-0.1107345459344001,-1.0233274972067836,1.7625702765282454,-0.33612885494167205,0.7682192982935561,0.0
199375,0.30959743216672325,0.11899349517019772,-1.3871087896615826,-0.6903710303256118,-0.282717017869112,-0.1107345459344001,-0.9011641881932163,-0.5673532643303798,1.1238301515576865,1.5847546071471994,0.0
337015,0.5295011493671791,-0.29296066753655475,0.7209239876880696,0.72908581145463,-0.282717017869112,-0.10666113392402883,-0.9011641881932163,-0.5673532643303798,1.1229939780144447,-0.676731036909369,0.0
439230,0.9551464311910846,-0.5573805954803824,-1.3871087896615826,-0.1652703611255522,-0.4870902802771013,-0.06781469255682958,-1.0691387380868713,-0.5673532643303798,-1.1815003071586547,-0.9419650881097338,0.0
136607,0.698263921338358,-0.47666485501306605,-1.3871087896615826,0.5942744242368581,-0.16860861302465113,0.038273493412729814,-0.4125109521389475,-0.5673532643303798,-1.4340247172175358,0.43146844547996277,0.0
404562,0.4352780261516738,0.2924088383605472,-1.3871087896615826,-1.162264004322018,-0.9707736679760095,0.3033158042962803,-0.7790008791796491,-0.5673532643303798,-1.403922469660848,1.4824544865787117,0.0
155446,-1.5825073900100528,-2.052182558972921,0.7209239876880696,-0.1652703611255522,-0.9724767784960759,-0.09132593576733695,-0.37178984913442503,1.7625702765282454,-0.5125614725655923,-1.019700742037156,0.0
395446,1.3710878535083988,-0.6074537677394484,0.7209239876880696,0.21830301766435853,-0.9980234362970746,-0.1107345459344001,0.25938724743567215,1.7625702765282454,-0.4063674325739439,1.3562117846005781,0.0
162859,0.49637966842756026,-1.040278369420308,0.7209239876880696,0.02346972095342609,-0.9673674469358762,0.09952539754211728,-0.10710267960502948,-0.5673532643303798,-1.0970467792912806,1.870199928368694,0.0
371730,-0.4998423912027751,0.5419365767317629,0.7209239876880696,-0.013682180495517832,0.01532732314253912,-0.1107345459344001,-0.5346742611525147,-0.5673532643303798,0.7266477185180557,1.7097535386624945,0.0
433974,-1.4739122526779105,0.11899349517019772,0.7209239876880696,0.718323334491663,-0.027250439859125328,-0.10653675493134573,-1.7563073512881868,-0.5673532643303798,0.17979022123822735,0.40659303622318765,0.0
124682,-0.06733253245683644,-0.6671118822120646,0.7209239876880696,-0.6174481885966916,0.9622567722995565,-0.07474039617002846,-1.1454908062203508,-0.5673532643303798,-0.6187555125572411,0.2035475081647607,0.0
425375,0.6733075132273332,0.11899349517019772,0.7209239876880696,2.4236218095222224,-0.7170102004860893,-0.1107345459344001,0.9312854470102918,-0.5673532643303798,0.7049072063937808,-0.0809649852096048,0.0
402720,0.8043137024751632,0.11899349517019772,0.7209239876880696,-0.1652703611255522,3.07070759614198,-0.10653675493134573,-0.2903476431253803,1.7625702765282454,0.49920851475641403,1.2346332218580895,0.0
373338,0.17327706815211694,-0.3953224215892992,-1.3871087896615826,-0.3168018054567033,-0.282717017869112,-0.02190283016976495,0.44263221095602295,-0.5673532643303798,1.763502912137302,-0.2053420314934804,0.0
150757,-0.36166960610075644,-1.4772309031422537,-1.3871087896615826,-0.21518667475470316,-0.5313711537988323,-0.1107345459344001,-0.16818433411181308,-0.5673532643303798,-1.623836111533317,-0.034012650237441745,0.0
187008,0.5962237051124283,0.11899349517019772,-1.3871087896615826,2.0324522128618483,-0.282717017869112,-0.1107345459344001,-0.6568375701660819,-0.5673532643303798,2.079576511482524,-0.22679707197744897,0.0
367616,0.5603970929626622,-0.9754496003833392,-1.3871087896615826,-0.23301499145098492,-0.7527755214074875,-0.1107345459344001,-0.6568375701660819,-0.5673532643303798,0.056036536838510495,-0.6838827170706918,0.0
240625,0.5190717746345325,1.696719597650572,-1.3871087896615826,-0.1652703611255522,-0.49560583287743415,0.19477135484344563,0.44263221095602295,-0.5673532643303798,1.357958743665258,1.0791619140032451,0.0
367369,0.12402834927543561,1.4739982323738694,-1.3871087896615826,-0.04235070264700304,-0.047687766099924124,-0.10268707342610563,-0.7790008791796491,1.7625702765282454,-0.8512117575783303,-0.7295912815800162,0.0
179889,0.9946704689056279,0.5124417448567604,0.7209239876880696,-0.4969516938054759,-0.282717017869112,0.20627275346096455,0.44263221095602295,1.7625702765282454,1.5945958564025535,0.3341434067628301,0.0
201925,-0.6357744142713876,-0.3544565205456455,-1.3871087896615826,0.10208527297940152,0.25035657491172697,-0.1107345459344001,2.6415717732002326,-0.5673532643303798,-1.2801687852611314,0.9634912609592408,0.0
184518,0.3574408422388069,-2.0951502073911112,0.7209239876880696,1.2525127166191543,-0.9026492471733463,0.14589041071899034,-0.2903476431253803,1.7625702765282454,-1.5653039635064243,-1.4550204040307206,0.0
140388,1.1528745440902455,0.11899349517019772,-1.3871087896615826,-0.1652703611255522,-0.6863542111248909,-0.10653675493134573,-0.2903476431253803,1.7625702765282454,1.1455706636819607,-0.7864937802548893,0.0
148844,0.8105132767546663,0.3931695194517929,-1.3871087896615826,-0.3793014801466169,0.96055366177949,-0.055743483794387864,-0.7301355555742222,-0.5673532643303798,-1.0184464662265955,0.24676853174840746,0.0
226081,0.385879518427891,1.0174029535022056,0.7209239876880696,-0.5047631011928103,-0.282717017869112,-0.1107345459344001,0.07614228391532134,-0.5673532643303798,1.3972589001976004,-0.3863106338365194,0.0
150075,-0.4886137237559885,1.6126968304882965,0.7209239876880696,0.11669611446785379,-0.282717017869112,-0.026379324399235703,0.07614228391532134,-0.5673532643303798,1.798622200953438,-0.8831969337406026,0.0
104032,-1.0909741602726248,0.5615216452109172,-1.3871087896615826,-0.5691466645514073,-0.3287010019109095,-0.036230526260835144,2.6415717732002326,-0.5673532643303798,0.4264614164944187,0.06082484755401341,0.0
394883,0.8552226336818991,0.11899349517019772,0.7209239876880696,-1.1616040237021794,-0.9792892205763423,-0.08535405571593292,0.9923671015170754,1.7625702765282454,-0.0008232641018997743,0.875183558097689,0.0
288650,-0.665486487469541,0.08818985208798409,0.7209239876880696,2.18575930538217,0.6352595524467736,-0.08222066186180117,0.14944026932346163,-0.5673532643303798,-0.02172760268293297,0.2980740633405062,0.0
439321,0.7789181839472386,1.2203686619378569,0.7209239876880696,0.10937423003988034,-0.8277123842904168,0.007860636271168488,-0.8767315263905029,-0.5673532643303798,-0.26589027730940085,-0.393773256613552,0.0
102679,0.3916539549098517,-1.804262582606299,-1.3871087896615826,0.03954840109488198,-0.6693231059242251,-0.08978556988106211,-0.37178984913442503,-0.5673532643303798,-1.3746563956474014,-0.4979390328762978,1.0
223944,0.03143452169655027,0.11899349517019772,0.7209239876880696,-1.0818276041840866,-0.928195904974345,-0.10426500921204572,-1.5119807332610524,1.7625702765282454,-1.3462264951771963,-0.014112322832021648,0.0
130773,-2.5022715793219352,-1.7503421098025254,-1.3871087896615826,1.149726970247452,-0.9333052365345447,-0.1107345459344001,0.25938724743567215,-0.5673532643303798,0.6497197525398534,-0.6549650538096908,1.0
162345,-0.9854804258670165,0.11899349517019772,0.7209239876880696,-0.041955139189126044,0.6829466470086376,0.9157652806791616,-0.2903476431253803,-0.5673532643303798,-0.44984845682249264,-0.7342554208156615,0.0
320238,0.14424776378385493,0.6680408145867193,0.7209239876880696,1.954373014297224,1.5872983331639903,-0.1107345459344001,-1.2065724607271344,1.7625702765282454,0.2307968073759483,1.5014219861370028,0.0
318939,-0.5223906205324279,0.0058595959016384,0.7209239876880696,2.2797481305799763,-6.715380600566999e-07,0.00222006819103043,-1.0436880487090447,1.7625702765282454,-1.2082578605423773,-1.0585685690008673,0.0
390097,0.8174111031747378,0.3731079324716824,0.7209239876880696,-0.6251301786357444,-0.9895078836967417,-0.1107345459344001,-0.4125109521389475,1.7625702765282454,-0.4063674325739439,0.1945301723091797,0.0
102514,-0.4392756450488791,-0.0044460531973603565,0.7209239876880696,0.8637119665352441,-0.5398867063991653,0.9044850628042872,-0.2903476431253803,-0.5673532643303798,-0.9005459966295684,-0.1689617454554468,0.0
305673,0.6905386091247102,0.11899349517019772,-1.3871087896615826,2.43870801048149,1.3488628603546695,-0.1107345459344001,-0.6568375701660819,-0.5673532643303798,0.13045598218698873,-0.760685543150985,0.0
436023,0.6790416195094563,-0.5271936922710861,0.7209239876880696,-0.9472290405659771,-0.03746910297952473,-0.1107345459344001,-0.9011641881932163,-0.5673532643303798,-0.15133450188533856,0.024444561515979794,0.0
139585,0.9359898795375543,-2.030051228898005,0.7209239876880696,2.438385365087641,-0.2486548074677804,0.26320467661768304,1.1756120650374262,1.7625702765282454,0.6472112319101293,-0.7550885760682107,1.0
222538,0.618077539864,0.7816984277548987,0.7209239876880696,0.163764837749227,2.0829034945033644,-0.1107345459344001,0.8091221379967246,-0.5673532643303798,0.05520036329526933,-0.00011990512508564036,0.0
329265,0.3729536639928466,1.6390630241980306,0.7209239876880696,1.1214804868604815,-0.2265143707069149,-0.1107345459344001,-0.6161164671615594,-0.5673532643303798,-0.7333112879813029,-0.1686508028397371,0.0
324547,0.020015525927533508,1.1543772648795085,-1.3871087896615826,0.4976257541971132,1.004834535301221,-0.08978556988106211,0.9312854470102918,-0.5673532643303798,1.1572770932873395,-1.3035913501801022,0.0
157299,1.2040096955598325,1.2925452676618403,0.7209239876880696,-0.9454896644701264,0.20266948034986276,0.07063948358002625,1.1756120650374262,-0.5673532643303798,-0.5343019846898671,-0.3676540768939381,0.0
443120,0.2987944738481342,0.6776180181369789,-1.3871087896615826,-0.26550486488505975,-0.9673674469358762,-0.1107345459344001,-1.7563073512881868,-0.5673532643303798,-0.7818093534892997,-1.4994851980772061,0.0
365188,-2.282149540277077,0.11899349517019772,-1.3871087896615826,-0.9540930540669113,0.45302672679964967,3.0402533146883006,1.664265301091695,-0.5673532643303798,-1.2191281166045145,-0.39688268277064886,0.0
392326,-0.07094393534778223,1.2925452676618403,0.7209239876880696,0.10430445065118621,3.0434578278209146,-0.06359934981438962,-0.7790008791796491,-0.5673532643303798,-0.15384302251506263,0.3061585713489581,0.0
